Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
10/25/2024,Team G,Team H,1,5:36,5,5,2,1,Team H,22,Shot,76,-9.5,Wristshot,On Net,f,f,,,
10/25/2024,Team G,Team H,1,5:33,5,5,2,1,Team H,22,Faceoff Win,69,-21.5,Backhand,,,,54.0,,
10/25/2024,Team G,Team H,1,5:32,5,5,2,1,Team H,12,Puck Recovery,57,-25.5,,,,,,,
10/25/2024,Team G,Team H,1,5:32,5,5,2,1,Team H,12,Shot,56,-19.5,Wristshot,Blocked,t,f,,,
10/25/2024,Team G,Team H,1,5:30,5,5,2,1,Team G,54,Faceoff Win,69,-21.5,Backhand,,,,22.0,,
10/25/2024,Team G,Team H,1,5:28,5,5,2,1,Team G,55,Puck Recovery,94,-14.5,,,,,,,
10/25/2024,Team G,Team H,1,5:28,5,5,2,1,Team G,55,Play,94,-14.5,Indirect,,,,4.0,97.0,-3.5
10/25/2024,Team G,Team H,1,5:26,5,5,2,1,Team G,4,Incomplete Play,97,-3.5,Indirect,,,,23.0,63.0,40.5
10/25/2024,Team G,Team H,1,5:24,5,5,2,1,Team G,23,Puck Recovery,75,38.5,,,,,,,
10/25/2024,Team G,Team H,1,5:24,5,5,2,1,Team G,23,Play,75,38.5,Indirect,,,,84.0,-11.0,34.5
10/25/2024,Team G,Team H,1,5:19,5,5,2,1,Team G,84,Zone Entry,-26,37.5,Carried,,,,2.0,,
10/25/2024,Team G,Team H,1,5:18,5,5,2,1,Team G,84,Incomplete Play,-52,24.5,Direct,,,,55.0,-66.0,-7.5
10/25/2024,Team G,Team H,1,5:17,5,5,2,1,Team G,84,Puck Recovery,-59,31.5,,,,,,,
10/25/2024,Team G,Team H,1,5:10,5,5,2,1,Team G,84,Puck Recovery,-69,35.5,,,,,,,
10/25/2024,Team G,Team H,1,5:08,5,5,2,1,Team G,84,Play,-27,17.5,Direct,,,,4.0,-31.0,-8.5
10/25/2024,Team G,Team H,1,5:08,5,5,2,1,Team G,4,Shot,-31,-8.5,Slapshot,Missed,t,t,,,
10/25/2024,Team G,Team H,1,5:07,5,5,2,1,Team G,54,Shot,-79,-0.5,Deflection,Missed,f,f,,,
10/25/2024,Team G,Team H,1,5:05,5,5,2,1,Team G,23,Puck Recovery,-93,-23.5,,,,,,,
10/25/2024,Team G,Team H,1,5:04,5,5,2,1,Team G,23,Incomplete Play,-96,-14.5,Indirect,,,,84.0,-98.0,6.5
10/25/2024,Team G,Team H,1,5:02,5,5,2,1,Team H,22,Takeaway,-98,6.5,,,,,,,
10/25/2024,Team G,Team H,1,4:57,5,5,2,1,Team H,22,Play,-93,-19.5,Direct,,,,3.0,-74.0,-40.5
10/25/2024,Team G,Team H,1,4:56,5,5,2,1,Team H,3,Play,-74,-40.5,Indirect,,,,12.0,-34.0,-36.5
10/25/2024,Team G,Team H,1,4:54,5,5,2,1,Team H,12,Incomplete Play,-26,-36.5,Direct,,,,22.0,-10.0,-4.5
10/25/2024,Team G,Team H,1,4:53,5,5,2,1,Team G,4,Puck Recovery,18,9.5,,,,,,,
10/25/2024,Team G,Team H,1,4:53,5,5,2,1,Team G,4,Play,18,9.5,Indirect,,,,23.0,-26.0,39.5
10/25/2024,Team G,Team H,1,4:50,5,5,2,1,Team G,23,Zone Entry,-26,39.5,Carried,,,,2.0,,
10/25/2024,Team G,Team H,1,4:50,5,5,2,1,Team G,23,Incomplete Play,-36,32.5,Indirect,,,,84.0,-37.0,24.5
10/25/2024,Team G,Team H,1,4:49,5,5,2,1,Team H,3,Puck Recovery,-49,20.5,,,,,,,
10/25/2024,Team G,Team H,1,4:49,5,5,2,1,Team H,3,Incomplete Play,-49,20.5,Direct,,,,22.0,-24.0,29.5
10/25/2024,Team G,Team H,1,4:47,5,5,2,1,Team G,51,Puck Recovery,18,26.5,,,,,,,
10/25/2024,Team G,Team H,1,4:42,5,5,2,1,Team G,51,Incomplete Play,52,19.5,Indirect,,,,17.0,-9.0,35.5
10/25/2024,Team G,Team H,1,4:38,5,5,2,1,Team H,37,Puck Recovery,-99,-17.5,,,,,,,
10/25/2024,Team G,Team H,1,4:38,5,5,2,1,Team H,17,Faceoff Win,69,-21.5,Backhand,,,,90.0,,
10/25/2024,Team G,Team H,1,4:36,5,5,2,1,Team H,41,Puck Recovery,31,-9.5,,,,,,,
10/25/2024,Team G,Team H,1,4:35,5,5,2,1,Team H,41,Shot,35,-24.5,Wristshot,Blocked,t,f,,,
10/25/2024,Team G,Team H,1,4:34,5,5,2,1,Team G,17,Puck Recovery,46,-21.5,,,,,,,
10/25/2024,Team G,Team H,1,4:33,5,5,2,1,Team G,17,Play,32,-17.5,Direct,,,,56.0,-17.0,-7.5
10/25/2024,Team G,Team H,1,4:31,5,5,2,1,Team G,56,Zone Entry,-25,-4.5,Carried,,,,37.0,,
10/25/2024,Team G,Team H,1,4:28,5,5,2,1,Team G,56,Play,-72,26.5,Direct,,,,17.0,-49.0,7.5
10/25/2024,Team G,Team H,1,4:27,5,5,2,1,Team G,17,Shot,-57,9.5,Wristshot,Blocked,t,f,,,
10/25/2024,Team G,Team H,1,4:26,5,5,2,1,Team G,39,Faceoff Win,-69,-21.5,Backhand,,,,17.0,,
10/25/2024,Team G,Team H,1,4:24,5,5,2,1,Team G,18,Puck Recovery,-61,-40.5,,,,,,,
10/25/2024,Team G,Team H,1,4:24,5,5,2,1,Team G,18,Play,-61,-40.5,Indirect,,,,59.0,-30.0,-37.5
10/25/2024,Team G,Team H,1,4:23,5,5,2,1,Team G,59,Play,-30,-37.5,Indirect,,,,39.0,-76.0,40.5
10/25/2024,Team G,Team H,1,4:20,5,5,2,1,Team G,39,Incomplete Play,-76,40.5,Direct,,,,48.0,-27.0,33.5
10/25/2024,Team G,Team H,1,4:14,5,5,2,1,Team G,Go,Puck Recovery,96,-3.5,,,,,,,
10/25/2024,Team G,Team H,1,4:13,5,5,2,1,Team G,Go,Incomplete Play,96,-3.5,Indirect,,,,63.0,53.0,-36.5
10/25/2024,Team G,Team H,1,4:10,5,5,2,1,Team H,17,Puck Recovery,32,-29.5,,,,,,,
10/25/2024,Team G,Team H,1,4:10,5,5,2,1,Team H,17,Incomplete Play,32,-29.5,Indirect,,,,28.0,47.0,-28.5
10/25/2024,Team G,Team H,1,4:08,5,5,2,1,Team G,59,Puck Recovery,60,-34.5,,,,,,,
10/25/2024,Team G,Team H,1,4:08,5,5,2,1,Team G,59,Incomplete Play,60,-34.5,Direct,,,,18.0,28.0,15.5
10/25/2024,Team G,Team H,1,4:03,5,5,2,1,Team H,41,Puck Recovery,-96,12.5,,,,,,,
10/25/2024,Team G,Team H,1,4:03,5,5,2,1,Team H,26,Faceoff Win,69,22.5,Backhand,,,,63.0,,
10/25/2024,Team G,Team H,1,4:02,5,5,2,1,Team H,18,Puck Recovery,58,29.5,,,,,,,
10/25/2024,Team G,Team H,1,4:02,5,5,2,1,Team H,18,Shot,58,17.5,Wristshot,On Net,t,f,,,
10/25/2024,Team G,Team H,1,4:01,5,5,2,1,Team H,26,Puck Recovery,81,21.5,,,,,,,
10/25/2024,Team G,Team H,1,3:56,5,5,2,1,Team H,13,Puck Recovery,97,13.5,,,,,,,
10/25/2024,Team G,Team H,1,3:56,5,5,2,1,Team H,13,Incomplete Play,97,13.5,Direct,,,,18.0,75.0,20.5
10/25/2024,Team G,Team H,1,3:55,5,5,2,1,Team G,18,Puck Recovery,62,23.5,,,,,,,
10/25/2024,Team G,Team H,1,3:53,5,5,2,1,Team G,18,Play,24,29.5,Direct,,,,39.0,19.0,2.5
10/25/2024,Team G,Team H,1,3:50,5,5,2,1,Team G,39,Zone Entry,-25,-30.5,Carried,,,,4.0,,
10/25/2024,Team G,Team H,1,3:47,5,5,2,1,Team H,4,Puck Recovery,-85,-31.5,,,,,,,
10/25/2024,Team G,Team H,1,3:47,5,5,2,1,Team H,4,Play,-85,-31.5,Indirect,,,,13.0,-71.0,-39.5
10/25/2024,Team G,Team H,1,3:45,5,5,2,1,Team H,13,Play,-71,-39.5,Indirect,,,,18.0,-51.0,-38.5
10/25/2024,Team G,Team H,1,3:42,5,5,2,1,Team H,18,Play,-25,-38.5,Direct,,,,26.0,-6.0,13.5
10/25/2024,Team G,Team H,1,3:40,5,5,2,1,Team H,26,Zone Entry,24,35.5,Carried,,,,48.0,,
10/25/2024,Team G,Team H,1,3:40,5,5,2,1,Team H,26,Incomplete Play,29,37.5,Indirect,,,,18.0,74.0,-40.5
10/25/2024,Team G,Team H,1,3:35,5,5,2,1,Team H,26,Puck Recovery,50,-32.5,,,,,,,
10/25/2024,Team G,Team H,1,3:32,5,5,2,1,Team H,26,Play,26,-24.5,Indirect,,,,13.0,80.0,35.5
10/25/2024,Team G,Team H,1,3:28,5,5,2,1,Team H,13,Play,67,38.5,Indirect,,,,5.0,90.0,29.5
10/25/2024,Team G,Team H,1,3:25,5,5,2,1,Team H,5,Play,94,19.5,Indirect,,,,26.0,79.0,-37.5
10/25/2024,Team G,Team H,1,3:20,5,5,2,1,Team H,26,Incomplete Play,64,-23.5,Direct,,,,13.0,58.0,15.5
10/25/2024,Team G,Team H,1,3:19,5,5,2,1,Team G,59,Puck Recovery,75,-7.5,,,,,,,
10/25/2024,Team G,Team H,1,3:15,5,5,2,1,Team H,4,Puck Recovery,33,-36.5,,,,,,,
10/25/2024,Team G,Team H,1,3:15,5,5,2,1,Team H,4,Incomplete Play,33,-36.5,Indirect,,,,26.0,98.0,7.5
10/25/2024,Team G,Team H,1,3:12,5,5,2,1,Team G,48,Puck Recovery,94,25.5,,,,,,,
10/25/2024,Team G,Team H,1,3:12,5,5,2,1,Team G,48,Play,94,25.5,Direct,,,,18.0,69.0,39.5
10/25/2024,Team G,Team H,1,3:12,5,5,2,1,Team G,18,Incomplete Play,69,39.5,Direct,,,,63.0,69.0,16.5
10/25/2024,Team G,Team H,1,3:11,5,5,2,1,Team H,18,Puck Recovery,91,20.5,,,,,,,
10/25/2024,Team G,Team H,1,3:07,5,5,2,1,Team H,18,Play,97,-9.5,Indirect,,,,11.0,94.0,-21.5
10/25/2024,Team G,Team H,1,3:05,5,5,2,1,Team H,11,Play,77,-37.5,Indirect,,,,4.0,30.0,-28.5
10/25/2024,Team G,Team H,1,3:04,5,5,2,1,Team H,4,Play,27,-20.5,Direct,,,,5.0,33.0,12.5
10/25/2024,Team G,Team H,1,3:03,5,5,2,1,Team H,5,Shot,29,-0.5,Wristshot,Blocked,t,f,,,
10/25/2024,Team G,Team H,1,3:02,5,5,2,1,Team H,11,Puck Recovery,65,4.5,,,,,,,
10/25/2024,Team G,Team H,1,3:02,5,5,2,1,Team H,11,Shot,65,4.5,Snapshot,Blocked,t,f,,,
10/25/2024,Team G,Team H,1,3:00,5,5,2,1,Team H,11,Faceoff Win,69,22.5,Backhand,,,,21.0,,
10/25/2024,Team G,Team H,1,2:57,5,5,2,1,Team H,10,Puck Recovery,66,19.5,,,,,,,
10/25/2024,Team G,Team H,1,2:55,5,5,2,1,Team G,25,Puck Recovery,83,36.5,,,,,,,
10/25/2024,Team G,Team H,1,2:54,5,5,2,1,Team G,25,Play,85,31.5,Direct,,,,21.0,77.0,15.5
10/25/2024,Team G,Team H,1,2:53,5,5,2,1,Team G,21,Incomplete Play,55,17.5,Direct,,,,83.0,34.0,24.5
10/25/2024,Team G,Team H,1,2:51,5,5,2,1,Team H,2,Puck Recovery,0,19.5,,,,,,,
10/25/2024,Team G,Team H,1,2:50,5,5,2,1,Team H,2,Incomplete Play,-24,7.5,Direct,,,,10.0,18.0,-35.5
10/25/2024,Team G,Team H,1,2:42,5,5,2,1,Team H,10,Puck Recovery,-24,-33.5,,,,,,,
10/25/2024,Team G,Team H,1,2:42,5,5,2,1,Team H,10,Play,-24,-33.5,Direct,,,,3.0,-40.0,6.5
10/25/2024,Team G,Team H,1,2:40,5,5,2,1,Team H,3,Incomplete Play,-34,1.5,Direct,,,,14.0,7.0,-22.5
10/25/2024,Team G,Team H,1,2:39,5,5,2,1,Team G,14,Puck Recovery,0,-24.5,,,,,,,
10/25/2024,Team G,Team H,1,2:39,5,5,2,1,Team G,14,Dump In/Out,0,-24.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,2:39,5,5,2,1,Team G,14,Zone Entry,-26,-33.5,Dumped,,,,2.0,,
10/25/2024,Team G,Team H,1,2:36,5,5,2,1,Team H,Go,Puck Recovery,-98,-0.5,,,,,,,
10/25/2024,Team G,Team H,1,2:31,5,5,2,1,Team H,2,Puck Recovery,-78,-37.5,,,,,,,
10/25/2024,Team G,Team H,1,2:29,5,5,2,1,Team H,2,Play,-82,-31.5,Direct,,,,3.0,-91.0,-7.5
10/25/2024,Team G,Team H,1,2:25,5,5,2,1,Team H,3,Incomplete Play,-89,26.5,Indirect,,,,11.0,-31.0,33.5
10/25/2024,Team G,Team H,1,2:25,5,5,2,1,Team G,4,Puck Recovery,6,35.5,,,,,,,
10/25/2024,Team G,Team H,1,2:25,5,5,2,1,Team G,14,Penalty Taken,-86,-34.5,Hooking,,,,2.0,,
10/25/2024,Team G,Team H,1,2:25,4,5,2,1,Team H,10,Faceoff Win,69,-21.5,Forehand,,,,54.0,,
10/25/2024,Team G,Team H,1,2:22,4,5,2,1,Team H,25,Puck Recovery,37,1.5,,,,,,,
10/25/2024,Team G,Team H,1,2:22,4,5,2,1,Team H,25,Play,37,1.5,Direct,,,,4.0,37.0,-21.5
10/25/2024,Team G,Team H,1,2:19,4,5,2,1,Team H,4,Play,26,-7.5,Direct,,,,19.0,37.0,-34.5
10/25/2024,Team G,Team H,1,2:16,4,5,2,1,Team H,19,Incomplete Play,37,-17.5,Direct,,,,13.0,88.0,-14.5
10/25/2024,Team G,Team H,1,2:15,4,5,2,1,Team G,4,Takeaway,78,-14.5,,,,,,,
10/25/2024,Team G,Team H,1,2:14,4,5,2,1,Team G,4,Dump In/Out,78,-32.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,2:13,4,5,2,1,Team H,19,Puck Recovery,49,-37.5,,,,,,,
10/25/2024,Team G,Team H,1,2:13,4,5,2,1,Team H,19,Play,49,-37.5,Indirect,,,,10.0,60.0,-38.5
10/25/2024,Team G,Team H,1,2:11,4,5,2,1,Team H,10,Play,48,-29.5,Indirect,,,,4.0,29.0,-24.5
10/25/2024,Team G,Team H,1,2:10,4,5,2,1,Team H,4,Play,29,-24.5,Direct,,,,25.0,57.0,19.5
10/25/2024,Team G,Team H,1,2:10,4,5,2,1,Team H,25,Shot,57,19.5,Slapshot,Blocked,t,t,,,
10/25/2024,Team G,Team H,1,2:08,4,5,2,1,Team G,4,Puck Recovery,88,-18.5,,,,,,,
10/25/2024,Team G,Team H,1,2:07,4,5,2,1,Team G,4,Incomplete Play,90,-30.5,Indirect,,,,54.0,69.0,-38.5
10/25/2024,Team G,Team H,1,2:03,4,5,2,1,Team H,19,Puck Recovery,54,-37.5,,,,,,,
10/25/2024,Team G,Team H,1,2:02,4,5,2,1,Team H,19,Play,45,-22.5,Direct,,,,25.0,66.0,23.5
10/25/2024,Team G,Team H,1,2:01,4,5,2,1,Team H,25,Shot,65,22.5,Slapshot,On Net,t,t,,,
10/25/2024,Team G,Team H,1,1:59,4,5,2,1,Team H,25,Puck Recovery,74,37.5,,,,,,,
10/25/2024,Team G,Team H,1,1:59,4,5,2,1,Team H,25,Play,74,37.5,Direct,,,,10.0,70.0,16.5
10/25/2024,Team G,Team H,1,1:56,4,5,2,1,Team H,10,Play,51,16.5,Direct,,,,25.0,81.0,32.5
10/25/2024,Team G,Team H,1,1:52,4,5,2,1,Team G,21,Puck Recovery,72,23.5,,,,,,,
10/25/2024,Team G,Team H,1,1:52,4,5,2,1,Team G,21,Dump In/Out,60,34.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,1:48,4,5,2,1,Team H,Go,Puck Recovery,-84,15.5,,,,,,,
10/25/2024,Team G,Team H,1,1:48,4,5,2,1,Team H,Go,Play,-84,15.5,Indirect,,,,4.0,-84.0,15.5
10/25/2024,Team G,Team H,1,1:41,4,5,2,1,Team H,4,Play,-19,3.5,Direct,,,,26.0,7.0,37.5
10/25/2024,Team G,Team H,1,1:40,4,5,2,1,Team H,26,Dump In/Out,24,39.5,Retained,,,,,,
10/25/2024,Team G,Team H,1,1:40,4,5,2,1,Team H,26,Zone Entry,24,39.5,Dumped,,,,51.0,,
10/25/2024,Team G,Team H,1,1:38,4,5,2,1,Team H,22,Puck Recovery,88,-34.5,,,,,,,
10/25/2024,Team G,Team H,1,1:38,4,5,2,1,Team H,22,Incomplete Play,88,-34.5,Indirect,,,,12.0,93.0,16.5
10/25/2024,Team G,Team H,1,1:36,4,5,2,1,Team G,39,Puck Recovery,68,9.5,,,,,,,
10/25/2024,Team G,Team H,1,1:36,4,5,2,1,Team G,39,Dump In/Out,68,9.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,1:30,4,5,2,1,Team H,37,Puck Recovery,-86,-32.5,,,,,,,
10/25/2024,Team G,Team H,1,1:30,4,5,2,1,Team H,37,Play,-86,-32.5,Indirect,,,,26.0,-53.0,36.5
10/25/2024,Team G,Team H,1,1:26,4,5,2,1,Team H,26,Play,-75,36.5,Direct,,,,37.0,-96.0,18.5
10/25/2024,Team G,Team H,1,1:23,4,5,2,1,Team H,37,Play,-59,-12.5,Direct,,,,22.0,-25.0,-36.5
10/25/2024,Team G,Team H,1,1:20,4,5,2,1,Team H,22,Zone Entry,25,-38.5,Carried,,,,25.0,,
10/25/2024,Team G,Team H,1,1:17,4,5,2,1,Team H,22,Play,61,-32.5,Indirect,,,,26.0,59.0,-27.5
10/25/2024,Team G,Team H,1,1:16,4,5,2,1,Team H,26,Play,53,-33.5,Indirect,,,,37.0,28.0,-32.5
10/25/2024,Team G,Team H,1,1:14,4,5,2,1,Team H,37,Play,28,-17.5,Direct,,,,12.0,30.0,26.5
10/25/2024,Team G,Team H,1,1:12,4,5,2,1,Team H,12,Shot,56,20.5,Wristshot,Blocked,t,f,,,
10/25/2024,Team G,Team H,1,1:10,4,5,2,1,Team H,12,Puck Recovery,80,30.5,,,,,,,
10/25/2024,Team G,Team H,1,1:07,4,5,2,1,Team H,12,Play,44,34.5,Indirect,,,,18.0,36.0,37.5
10/25/2024,Team G,Team H,1,1:04,4,5,2,1,Team H,22,Puck Recovery,93,24.5,,,,,,,
10/25/2024,Team G,Team H,1,1:01,4,5,2,1,Team H,22,Play,50,29.5,Direct,,,,37.0,27.0,26.5
10/25/2024,Team G,Team H,1,0:59,4,5,2,1,Team H,37,Play,30,23.5,Direct,,,,22.0,36.0,38.5
10/25/2024,Team G,Team H,1,0:57,4,5,2,1,Team H,22,Play,59,21.5,Direct,,,,18.0,86.0,23.5
10/25/2024,Team G,Team H,1,0:55,4,5,2,1,Team H,18,Play,80,35.5,Direct,,,,37.0,32.0,21.5
10/25/2024,Team G,Team H,1,0:54,4,5,2,1,Team H,37,Play,30,17.5,Direct,,,,26.0,49.0,-22.5
10/25/2024,Team G,Team H,1,0:53,4,5,2,1,Team H,26,Shot,49,-22.5,Slapshot,Missed,t,t,,,
10/25/2024,Team G,Team H,1,0:51,4,5,2,1,Team G,51,Puck Recovery,88,-20.5,,,,,,,
10/25/2024,Team G,Team H,1,0:51,4,5,2,1,Team G,51,Dump In/Out,88,-20.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,0:44,4,5,2,1,Team H,37,Puck Recovery,-42,28.5,,,,,,,
10/25/2024,Team G,Team H,1,0:43,4,5,2,1,Team H,37,Play,-52,4.5,Direct,,,,26.0,22.0,-38.5
10/25/2024,Team G,Team H,1,0:41,4,5,2,1,Team H,26,Dump In/Out,25,-36.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,0:41,4,5,2,1,Team H,26,Zone Entry,25,-36.5,Dumped,,,,55.0,,
10/25/2024,Team G,Team H,1,0:39,4,5,2,1,Team G,Go,Puck Recovery,97,-1.5,,,,,,,
10/25/2024,Team G,Team H,1,0:39,4,5,2,1,Team G,Go,Play,97,-1.5,Direct,,,,55.0,90.0,-22.5
10/25/2024,Team G,Team H,1,0:35,4,5,2,1,Team G,4,Puck Recovery,95,-14.5,,,,,,,
10/25/2024,Team G,Team H,1,0:31,4,5,2,1,Team G,4,Incomplete Play,96,6.5,Direct,,,,21.0,94.0,12.5
10/25/2024,Team G,Team H,1,0:30,4,5,2,1,Team H,3,Puck Recovery,80,34.5,,,,,,,
10/25/2024,Team G,Team H,1,0:28,4,5,2,1,Team H,3,Play,73,37.5,Indirect,,,,22.0,95.0,12.5
10/25/2024,Team G,Team H,1,0:25,5,5,2,1,Team H,18,Puck Recovery,81,15.5,,,,,,,
10/25/2024,Team G,Team H,1,0:24,5,5,2,1,Team H,18,Incomplete Play,91,25.5,Direct,,,,3.0,40.0,18.5
10/25/2024,Team G,Team H,1,0:23,5,5,2,1,Team G,4,Puck Recovery,92,20.5,,,,,,,
10/25/2024,Team G,Team H,1,0:23,5,5,2,1,Team G,4,Play,92,20.5,Indirect,,,,21.0,72.0,37.5
10/25/2024,Team G,Team H,1,0:19,5,5,2,1,Team G,21,Play,53,33.5,Direct,,,,55.0,25.0,-0.5
10/25/2024,Team G,Team H,1,0:17,5,5,2,1,Team G,55,Play,-1,-8.5,Direct,,,,56.0,-25.0,18.5
10/25/2024,Team G,Team H,1,0:16,5,5,2,1,Team G,56,Zone Entry,-25,18.5,Carried,,,,3.0,,
10/25/2024,Team G,Team H,1,0:15,5,5,2,1,Team G,56,Shot,-51,-1.5,Wristshot,Missed,t,f,,,
10/25/2024,Team G,Team H,1,0:13,5,5,2,1,Team G,56,Puck Recovery,-70,12.5,,,,,,,
10/25/2024,Team G,Team H,1,0:13,5,5,2,1,Team G,56,Shot,-75,10.5,Snapshot,On Net,f,f,,,
10/25/2024,Team G,Team H,1,0:10,5,5,2,1,Team H,2,Puck Recovery,-76,1.5,,,,,,,
10/25/2024,Team G,Team H,1,0:06,5,5,2,1,Team H,2,Play,-66,-38.5,Direct,,,,3.0,-31.0,32.5
10/25/2024,Team G,Team H,1,0:03,5,5,2,1,Team H,3,Dump In/Out,-14,36.5,Lost,,,,,,
10/25/2024,Team G,Team H,1,0:02,5,5,2,1,Team G,25,Puck Recovery,24,15.5,,,,,,,
10/25/2024,Team G,Team H,2,20:00,5,5,2,1,Team H,22,Faceoff Win,0,0.5,Backhand,,,,21.0,,
10/25/2024,Team G,Team H,2,20:00,5,5,2,1,Team H,3,Puck Recovery,13,-9.5,,,,,,,
10/25/2024,Team G,Team H,2,19:58,5,5,2,1,Team H,3,Dump In/Out,-3,-31.5,Lost,,,,,,
10/25/2024,Team G,Team H,2,19:58,5,5,2,1,Team H,3,Zone Entry,-26,-38.5,Dumped,,,,4.0,,
10/25/2024,Team G,Team H,2,19:55,5,5,2,1,Team G,55,Puck Recovery,-71,41.5,,,,,,,
10/25/2024,Team G,Team H,2,19:55,5,5,2,1,Team G,55,Play,-71,41.5,Indirect,,,,21.0,-98.0,0.5
10/25/2024,Team G,Team H,2,19:53,5,5,2,1,Team G,21,Incomplete Play,-98,0.5,Indirect,,,,83.0,-54.0,-35.5
10/25/2024,Team G,Team H,2,19:52,5,5,2,1,Team H,3,Takeaway,-61,-40.5,,,,,,,
10/25/2024,Team G,Team H,2,19:50,5,5,2,1,Team H,3,Shot,-89,-31.5,Wristshot,On Net,t,f,,,
10/25/2024,Team G,Team H,2,19:48,5,5,2,1,Team G,14,Puck Recovery,-72,0.5,,,,,,,
10/25/2024,Team G,Team H,2,19:48,5,5,2,1,Team G,14,Play,-74,1.5,Indirect,,,,55.0,-40.0,40.5
10/25/2024,Team G,Team H,2,19:45,5,5,2,1,Team G,55,Dump In/Out,-40,40.5,Lost,,,,,,
10/25/2024,Team G,Team H,2,19:41,5,5,2,1,Team H,22,Puck Recovery,90,32.5,,,,,,,
10/25/2024,Team G,Team H,2,19:41,5,5,2,1,Team H,22,Play,90,32.5,Indirect,,,,3.0,98.0,-3.5
10/25/2024,Team G,Team H,2,19:40,5,5,2,1,Team H,3,Play,98,-16.5,Indirect,,,,12.0,73.0,-41.5
10/25/2024,Team G,Team H,2,19:37,5,5,2,1,Team G,4,Puck Recovery,75,-35.5,,,,,,,
10/25/2024,Team G,Team H,2,19:37,5,5,2,1,Team G,4,Incomplete Play,75,-35.5,Direct,,,,21.0,83.0,-34.5
10/25/2024,Team G,Team H,2,19:33,5,5,2,1,Team H,2,Puck Recovery,86,36.5,,,,,,,
10/25/2024,Team G,Team H,2,19:33,5,5,2,1,Team H,2,Play,86,36.5,Indirect,,,,22.0,63.0,41.5
10/25/2024,Team G,Team H,2,19:32,5,5,2,1,Team G,14,Puck Recovery,51,39.5,,,,,,,
10/25/2024,Team G,Team H,2,19:31,5,5,2,1,Team G,14,Incomplete Play,54,38.5,Indirect,,,,21.0,73.0,11.5
10/25/2024,Team G,Team H,2,19:28,5,5,2,1,Team H,3,Puck Recovery,59,-39.5,,,,,,,
10/25/2024,Team G,Team H,2,19:28,5,5,2,1,Team H,3,Incomplete Play,59,-39.5,Direct,,,,12.0,23.0,-18.5
10/25/2024,Team G,Team H,2,19:27,5,5,2,1,Team G,83,Puck Recovery,34,-32.5,,,,,,,
10/25/2024,Team G,Team H,2,19:26,5,5,2,1,Team G,83,Play,36,-30.5,Direct,,,,84.0,38.0,16.5
10/25/2024,Team G,Team H,2,19:24,5,5,2,1,Team G,84,Shot,55,18.5,Wristshot,On Net,f,f,,,
10/25/2024,Team G,Team H,2,19:20,5,5,2,1,Team G,54,Faceoff Win,69,22.5,Backhand,,,,26.0,,
10/25/2024,Team G,Team H,2,19:20,5,5,2,1,Team G,84,Puck Recovery,62,15.5,,,,,,,
10/25/2024,Team G,Team H,2,19:20,5,5,2,1,Team G,84,Play,62,15.5,Direct,,,,51.0,28.0,38.5
10/25/2024,Team G,Team H,2,19:17,5,5,2,1,Team G,51,Play,28,33.5,Indirect,,,,54.0,97.0,1.5
10/25/2024,Team G,Team H,2,19:13,5,5,2,1,Team H,41,Puck Recovery,95,-19.5,,,,,,,
10/25/2024,Team G,Team H,2,19:12,5,5,2,1,Team H,41,Play,87,-32.5,Direct,,,,13.0,68.0,-38.5
10/25/2024,Team G,Team H,2,19:12,5,5,2,1,Team H,13,Play,68,-38.5,Direct,,,,26.0,54.0,0.5
10/25/2024,Team G,Team H,2,19:10,5,5,2,1,Team H,26,Incomplete Play,50,0.5,Direct,,,,37.0,33.0,23.5
10/25/2024,Team G,Team H,2,19:08,5,5,2,1,Team H,37,Puck Recovery,-4,39.5,,,,,,,
10/25/2024,Team G,Team H,2,19:08,5,5,2,1,Team H,37,Dump In/Out,-7,40.5,Retained,,,,,,
10/25/2024,Team G,Team H,2,19:08,5,5,2,1,Team H,37,Zone Entry,-25,33.5,Dumped,,,,51.0,,
10/25/2024,Team G,Team H,2,19:04,5,5,2,1,Team H,26,Puck Recovery,-78,-39.5,,,,,,,
10/25/2024,Team G,Team H,2,19:03,5,5,2,1,Team H,26,Incomplete Play,-61,-40.5,Indirect,,,,18.0,-91.0,-13.5
10/25/2024,Team G,Team H,2,19:02,5,5,2,1,Team H,13,Puck Recovery,-51,-39.5,,,,,,,
10/25/2024,Team G,Team H,2,18:59,5,5,2,1,Team G,84,Puck Recovery,-42,3.5,,,,,,,
10/25/2024,Team G,Team H,2,18:57,5,5,2,1,Team G,84,Dump In/Out,-5,26.5,Lost,,,,,,
10/25/2024,Team G,Team H,2,18:54,5,5,2,1,Team H,26,Faceoff Win,-69,-21.5,Backhand,,,,54.0,,
